time,input
197.3773787021637,4023.0
197.456848859787,4029.0
197.53718209266663,4003.0
197.61702632904053,4031.0
197.6980402469635,4023.0
197.7780175209045,4031.0
197.8582015037537,4036.0
197.93793058395383,4033.0
198.01727652549744,4031.0
198.0972187519073,4035.0
198.177747964859,4035.0
198.2582070827484,4043.0
198.3381190299988,4095.0
198.4171233177185,4070.0
198.4971458911896,4052.0
198.60269045829773,4058.0
198.6828939914704,4039.0
198.7629430294037,4046.0
198.842141866684,4031.0
198.92213916778564,4049.0
199.00185179710388,4048.0
199.08266520500183,4055.0
199.1620774269104,4060.0
199.24220538139343,4055.0
199.3220427036285,4055.0
199.4021234512329,4059.0
199.4826412200928,4055.0
199.56280851364136,4059.0
199.642320394516,4063.0
199.722247838974,4058.0
199.8030571937561,4063.0
199.88141560554504,4063.0
199.96321940422052,4071.0
200.0425021648407,4067.0
200.12212824821472,4070.0
200.2029659748077,4073.0
200.2816174030304,4087.0
200.36327290534973,4074.0
200.4427480697632,4081.0
200.52313375473025,4095.0
200.62677359581,4075.0
200.7080833911896,4079.0
200.7870578765869,4095.0
200.8679685592652,4083.0
200.9472224712372,4085.0
201.0281307697296,4035.0
201.1071264743805,4095.0
201.18817710876465,4093.0
201.2671091556549,4085.0
201.34728002548212,4093.0
201.42702913284305,4095.0
201.508112192154,4095.0
201.58700728416443,4095.0
201.6676111221313,4095.0
201.7473750114441,4087.0
201.82817459106445,4095.0
201.9079411029816,4095.0
201.9872295856476,4095.0
202.06713724136355,4095.0
202.1472475528717,4095.0
202.2282538414001,4095.0
202.30808401107788,4063.0
202.38711953163147,4095.0
202.4681115150452,4095.0
202.54707312583923,4095.0
202.65135097503665,4095.0
202.73212242126465,4095.0
202.8132710456848,4095.0
202.8931171894073,4095.0
202.9732325077057,4095.0
203.05305361747745,4095.0
203.13135862350464,4095.0
203.21348333358765,4095.0
203.2932848930359,4095.0
203.3722786903381,4095.0
203.452166557312,4095.0
203.5315103530884,4095.0
203.6116304397583,4095.0
203.69279861450195,4095.0
203.77268075943,4095.0
203.85312938690183,4095.0
203.932188987732,4095.0
204.0123109817505,4095.0
204.0932116508484,4095.0
204.17216658592224,4095.0
204.2530937194824,4095.0
204.33243203163147,4095.0
204.41263461112976,4095.0
204.4920506477356,4095.0
204.57207894325256,4095.0
204.6764957904816,4095.0
204.75805711746216,4095.0
204.8377585411072,4095.0
204.9170768260956,4095.0
204.9972860813141,4095.0
205.07729983329773,4095.0
205.15733122825625,4095.0
205.2371289730072,4095.0
205.3171846866608,4095.0
205.3979997634888,4095.0
205.4782621860504,4095.0
205.5579240322113,4095.0
205.63703227043152,4095.0
205.71713137626648,4095.0
205.798287153244,4095.0
205.87826657295227,4095.0
205.9573171138764,4095.0
206.03830361366272,4095.0
206.11710929870603,4095.0
206.1972858905792,4095.0
206.27704882621765,4095.0
206.3568196296692,4095.0
206.4380588531494,4095.0
206.51808977127075,4095.0
206.5974099636078,4095.0
206.69765901565552,4095.0
206.7827124595642,4095.0
206.86328864097595,4095.0
206.94266963005063,4095.0
207.0226051807404,4095.0
207.1022999286652,4095.0
207.1816303730011,4095.0
207.2622106075287,4095.0
207.34316730499268,4095.0
207.42215847969047,4095.0
207.50301313400269,4095.0
207.58286786079407,4095.0
207.6620376110077,4095.0
207.74210953712463,4095.0
207.82279896736145,4095.0
207.903347492218,4095.0
207.98250150680545,4095.0
208.06337928771973,4095.0
208.14230108261108,4095.0
208.2222185134888,4095.0
208.3021171092987,4095.0
208.3828821182251,4095.0
208.4628319740296,4095.0
208.54335856437683,4095.0
208.62262058258057,4095.0
208.7268271446228,4095.0
208.8072438240052,4095.0
208.8881356716156,4095.0
208.96767497062683,4095.0
209.0483365058899,4095.0
209.12828826904297,4095.0
209.2082138061524,4095.0
209.28757977485657,4095.0
209.36803460121155,4095.0
209.4474029541016,4095.0
209.5280954837799,4095.0
209.607313156128,4095.0
209.68804359436035,4095.0
209.76723551750183,4095.0
209.8482995033264,4095.0
209.92753052711487,4095.0
210.008198261261,4095.0
210.08734941482544,4095.0
210.1671726703644,4095.0
210.2482624053955,4095.0
210.327271938324,4095.0
210.40793132781985,4095.0
210.48771715164185,4095.0
210.5681219100952,4095.0
210.6472656726837,4095.0
210.7484970092773,4095.0
210.8316690921784,4095.0
210.91307139396667,4095.0
210.99327445030207,4095.0
211.0731155872345,4095.0
211.15310287475583,4095.0
211.23211288452148,4095.0
211.3125741481781,4095.0
211.39219570159912,4095.0
211.47310996055603,4095.0
211.55329298973083,4095.0
211.63176107406616,4095.0
211.71273231506348,4095.0
211.7922432422638,4095.0
211.87220859527588,4095.0
211.9522609710693,4095.0
212.0316686630249,4095.0
212.1133108139038,4095.0
212.19281554222107,4095.0
212.273136138916,4095.0
212.3512275218964,4095.0
212.43184065818787,4095.0
212.51329493522644,4095.0
212.5931360721588,4095.0
212.673232793808,4095.0
212.7779171466828,4095.0
212.85820078849792,4095.0
212.9361684322357,4095.0
213.01704216003412,4095.0
213.098069190979,4095.0
213.1781845092773,4095.0
213.2580888271332,4095.0
213.3372347354889,4095.0
213.41725873947144,4095.0
213.4983024597168,4095.0
213.5772058963776,4095.0
213.65812516212463,4095.0
213.73812556266785,4095.0
213.8170666694641,4095.0
213.8971841335297,4095.0
213.97735142707825,4095.0
214.05822467803955,4095.0
214.13716745376587,4095.0
214.21720910072327,4095.0
214.29727506637573,4095.0
214.37729668617249,4095.0
214.45718240737915,4095.0
214.53809356689453,4095.0
214.6171944141388,4095.0
214.6983957290649,4095.0
214.80177092552185,4095.0
214.88182663917544,4095.0
214.962651014328,4095.0
215.04320311546329,4095.0
215.12224316596985,4095.0
215.20313811302185,4095.0
215.2821342945099,4063.0
215.3617572784424,4095.0
215.4421627521515,4095.0
215.52314829826355,4095.0
215.60197496414185,4095.0
215.6822316646576,4095.0
215.7632975578308,4095.0
215.84357285499573,4087.0
215.9221823215485,4095.0
216.00221967697144,4095.0
216.08235692977905,4095.0
216.1621868610382,4095.0
216.2423830032349,4095.0
216.3231120109558,4095.0
216.40223002433777,4095.0
216.48208928108207,4095.0
216.5632734298706,4095.0
216.6425814628601,4095.0
216.72214245796204,4095.0
216.8280296325684,4095.0
216.90816164016724,4095.0
216.9882128238678,4095.0
217.0683007240296,4095.0
217.14730501174927,4095.0
217.22837686538696,4095.0
217.3072140216828,4095.0
217.3872272968292,4095.0
217.46724319458008,4095.0
217.5476851463318,4095.0
217.6269874572754,4095.0
217.70826506614685,4095.0
217.78819942474365,4095.0
217.8681747913361,4095.0
217.9483926296234,4095.0
218.0272285938263,4095.0
218.10831093788147,4095.0
218.1872386932373,4095.0
218.26799941062927,4095.0
218.3480761051178,4095.0
218.42837953567505,4095.0
218.5071442127228,4095.0
218.58727955818176,4095.0
218.6680355072021,4095.0
218.7479531764984,4095.0
218.85327625274653,4095.0
218.9324803352356,4095.0
219.01218843460083,4095.0
219.09211945533752,4095.0
219.1722311973572,4095.0
219.253142118454,4095.0
219.33246493339536,4095.0
219.4127056598664,4095.0
219.49235558509827,4095.0
219.57214832305908,4095.0
219.6531949043274,4095.0
219.732177734375,4095.0
219.81330943107605,4095.0
219.8926634788513,4095.0
219.97225141525269,4095.0
220.05316066741943,4095.0
220.13269138336184,4095.0
220.21318459510803,4095.0
220.29331016540527,4095.0
220.37269115448,4095.0
220.45231652259827,4095.0
220.5319950580597,4095.0
220.6122589111328,4095.0
220.6934056282044,4095.0
220.77285432815552,4095.0
220.87797212600708,4095.0
220.9571137428284,4095.0
221.0382804870605,4095.0
221.11710453033447,4095.0
221.1983323097229,4095.0
221.2780668735504,4095.0
221.35720443725583,4095.0
221.4380784034729,4095.0
221.5182282924652,4095.0
221.5973699092865,4095.0
221.67717289924624,4095.0
221.7578716278076,4095.0
221.83827304840088,4095.0
221.91815376281733,4095.0
221.9978425502777,4095.0
222.07848954200745,4095.0
222.15710592269892,4095.0
222.23808813095093,4095.0
222.3173122406006,4095.0
222.39826369285583,4095.0
222.47809076309204,4095.0
222.5580656528473,4095.0
222.6376781463623,4095.0
222.71719598770144,4095.0
222.7982144355774,4095.0
222.89840507507324,4095.0
222.9819362163544,4095.0
223.0632424354553,4095.0
223.14246463775635,4095.0
223.22259879112244,4095.0
223.30203700065613,4095.0
223.38293313980105,4095.0
223.4627683162689,4095.0
223.54229593276972,4095.0
223.6229157447815,4095.0
223.70230507850647,4095.0
223.7820720672608,4095.0
223.86346530914307,4095.0
223.942328453064,4095.0
224.0231413841248,4095.0
224.1020119190216,4095.0
224.18219137191767,4095.0
224.26242065429688,4095.0
224.34320545196533,4095.0
224.4229221343994,4095.0
224.50246834754944,4095.0
224.5822694301605,4095.0
224.66215324401853,4095.0
224.74224424362183,4095.0
224.82332968711853,4095.0
224.9278347492218,4095.0
225.0073177814484,4095.0
225.0869991779328,4095.0
225.1671736240387,4095.0
225.24720525741577,4095.0
225.32828378677368,4095.0
225.40731573104856,4095.0
225.48708319664,4095.0
225.56814575195312,4095.0
225.64649081230164,4095.0
225.7281429767609,4095.0
225.80786561965945,4095.0
225.88784050941467,4095.0
225.96793675422668,4095.0
226.04811668396,4095.0
226.1282513141632,4095.0
226.2072389125824,4095.0
226.28722834587097,4095.0
226.3680820465088,4095.0
226.4483637809753,4095.0
226.52768921852112,4095.0
226.60834074020383,4095.0
226.6882824897766,4095.0
226.76823019981384,4095.0
226.8483400344849,4095.0
226.9519758224488,4095.0
227.03198409080505,4095.0
227.1123900413513,4095.0
227.1933076381684,4095.0
227.2722177505493,4095.0
227.35324788093567,4095.0
227.43243932724,4095.0
227.51322746276853,4095.0
227.592289686203,4095.0
227.6712384223938,4095.0
227.7522668838501,4095.0
227.83262586593628,4095.0
227.91332459449768,4095.0
227.99335741996765,4095.0
228.07317733764648,4095.0
228.15304374694824,4095.0
228.23238849639893,4095.0
228.31199431419373,4095.0
228.392877817154,4095.0
228.47316217422485,4095.0
228.5522308349609,4095.0
228.63166213035583,4095.0
228.7123785018921,4095.0
228.79215121269223,4095.0
228.8733525276184,4095.0
228.9776470661164,4095.0
229.058263540268,4095.0
229.1381072998047,4095.0
229.2164101600647,4095.0
229.29726195335388,4095.0
229.37829518318176,4095.0
229.4583044052124,4095.0
229.5381939411164,4095.0
229.61738228797915,4095.0
229.69733667373657,4095.0
229.7772355079651,4095.0
229.85828256607056,4095.0
229.93827605247492,4095.0
230.01717972755432,4095.0
230.09746432304385,4095.0
230.17727494239807,4095.0
230.2571563720703,4095.0
230.33728289604187,4095.0
230.41807055473328,4095.0
230.49783515930176,4095.0
230.57720685005188,4095.0
230.6582474708557,4095.0
230.7381374835968,4095.0
230.81725525856012,4095.0
230.89810037612915,4095.0
231.0032093524933,4095.0
231.08193492889404,4095.0
231.1632404327393,4095.0
231.24321913719177,4095.0
231.32332968711853,4095.0
231.4029929637909,4095.0
231.48288464546204,4095.0
231.5633194446564,4095.0
231.64248728752136,4095.0
231.72235012054443,4095.0
231.80181908607483,4095.0
231.88215565681452,4095.0
231.9633297920227,4095.0
232.0421760082245,4095.0
232.12325358390808,4095.0
232.20234370231628,4095.0
232.2822654247284,4095.0
232.3624217510224,4095.0
232.4424409866333,4095.0
232.5215368270874,4095.0
232.60194897651672,4095.0
232.6824893951416,4095.0
232.76250338554385,4095.0
232.84314227104187,4095.0
232.9221832752228,4095.0
233.02810716629028,4095.0
233.1082804203033,4095.0
233.1886055469513,4095.0
233.2678050994873,4095.0
233.34784531593323,4095.0
233.42731833457947,4095.0
233.5073111057281,4095.0
233.5882153511048,4095.0
233.6678500175476,4095.0
233.74740648269653,4095.0
233.82747864723208,4095.0
233.9073166847229,4095.0
233.98740935325625,4095.0
234.0670130252838,4095.0
234.14721632003784,4095.0
234.22729921340945,4095.0
234.30720114707947,4095.0
234.38723301887512,4095.0
234.4681770801544,4095.0
234.5473608970642,4095.0
234.6283226013184,4095.0
234.7071988582611,4095.0
234.7882604598999,4095.0
234.86720323562625,4095.0
234.9469120502472,4095.0
235.0482711791992,4095.0
235.1320374011993,4095.0
235.21221685409543,4095.0
235.29257726669312,4095.0
235.37225604057312,4095.0
235.45228505134585,4095.0
235.5323178768158,4095.0
235.6132700443268,4095.0
235.6924066543579,4095.0
235.77281141281128,4095.0
235.8523144721985,4095.0
235.93259930610657,4095.0
236.0122268199921,4095.0
236.09332966804504,4095.0
236.17291450500488,4095.0
236.2524871826172,4095.0
236.3324077129364,4095.0
236.4124002456665,4095.0
236.4923713207245,4095.0
236.57311367988584,4095.0
236.65225458145144,4095.0
236.7325496673584,4095.0
236.8132710456848,4095.0
236.8922188282013,4095.0
236.9724199771881,4095.0
237.07768440246585,4095.0
237.1573176383972,4095.0
237.2377655506134,4095.0
237.3182902336121,4095.0
237.39817142486567,4095.0
237.478214263916,4095.0
237.5572488307953,4095.0
237.6380908489228,4095.0
237.7173192501068,4095.0
237.7984085083008,4095.0
237.87794160842896,4095.0
237.95671820640564,4095.0
238.0371687412262,4095.0
238.11723446846008,4095.0
238.1985206604004,4095.0
238.27736377716064,4095.0
238.35691928863525,4095.0
238.4382264614105,4095.0
238.516628742218,4095.0
238.59811234474185,4095.0
238.6782648563385,4095.0
238.75838160514832,4095.0
238.8373351097107,4095.0
238.91743111610413,4095.0
238.9973604679108,4095.0
239.0983779430389,4095.0
239.1829738616944,4095.0
239.26341557502747,4095.0
239.3423655033112,4095.0
239.42280769348145,4095.0
239.5033724308014,4095.0
239.58140921592712,4095.0
239.6631715297699,4095.0
239.74339413642883,4095.0
239.8225064277649,4095.0
239.90326261520383,4095.0
239.98235702514648,4095.0
240.06234455108645,4095.0
240.14317536354065,4095.0
240.2220413684845,4095.0
240.3032341003418,4095.0
240.3828511238098,4095.0
240.4620313644409,4095.0
240.5431323051453,4095.0
240.62218856811523,4095.0
240.7032916545868,4095.0
240.7822835445404,4095.0
240.8635170459748,4095.0
240.9425859451294,4095.0
241.0223150253296,4095.0
241.12754440307617,4095.0
241.2072851657868,4095.0
241.2883059978485,4095.0
241.3673677444458,4095.0
241.44791722297668,4095.0
241.5274693965912,4095.0
241.60831570625305,4095.0
241.68744492530823,4095.0
241.7677702903748,4095.0
241.8479151725769,4095.0
241.9283211231232,4095.0
242.00845336914065,4095.0
242.08825302124023,4095.0
242.16727900505063,4095.0
242.24787616729736,4095.0
242.32828879356384,4095.0
242.40731358528137,4095.0
242.4881513118744,4095.0
242.56829476356504,4095.0
242.64731574058533,4095.0
242.7274396419525,4095.0
242.80744791030884,4095.0
242.88816571235657,4095.0
242.96829771995544,4095.0
243.0479092597961,4095.0
243.15317368507385,4095.0
243.2332441806793,4095.0
243.3135139942169,4095.0
243.3923332691193,4095.0
243.4733922481537,4095.0
243.5528690814972,4095.0
243.63161969184875,4095.0
243.71241426467896,4095.0
243.7931671142578,4095.0
243.8719692230225,4095.0
243.95332407951355,4095.0
244.0318715572357,4095.0
244.11339330673212,4095.0
244.1922402381897,4095.0
244.27241325378412,4095.0
244.353266954422,4095.0
244.4317901134491,4095.0
244.5134720802307,4095.0
244.5919086933136,4095.0
244.6724574565888,4095.0
244.7525041103363,4095.0
244.8319537639618,4095.0
244.9127357006073,4095.0
244.99226903915405,4095.0
245.0723295211792,4095.0
245.17774963378903,4095.0
245.2574791908264,4095.0
245.33825135231012,4095.0
245.4183084964752,4095.0
245.49846577644348,4095.0
245.57688999176025,4095.0
245.65750002861023,4095.0
245.73821663856504,4095.0
245.817363023758,4095.0
245.89835953712463,4095.0
245.97795128822327,4095.0
246.0579988956452,4095.0
246.13740038871765,4095.0
246.2182192802429,4095.0
246.2973957061768,4095.0
246.3785047531128,4095.0
246.45824241638184,4095.0
246.53724765777588,4095.0
246.61824107170105,4095.0
246.69728565216064,4095.0
246.77738666534424,4095.0
246.8574345111847,4095.0
246.9379501342773,4095.0
247.01766514778137,4095.0
247.098397731781,4095.0
247.20218873023987,4095.0
247.28304290771484,4095.0
247.3625900745392,4095.0
247.44331073760983,4095.0
247.52295970916748,4095.0
247.60320401191711,4095.0
247.68199276924133,4095.0
247.76328659057617,4095.0
247.842301607132,4095.0
247.9232521057129,4095.0
248.00226020812988,4095.0
248.0829520225525,4095.0
248.16187644004825,4095.0
248.24233293533325,4095.0
248.32227897644043,4095.0
248.40231275558472,4095.0
248.482857465744,4095.0
248.56330513954163,4095.0
248.64207553863525,4095.0
248.7223305702209,4095.0
248.80327558517456,4095.0
248.88163208961487,4095.0
248.9634017944336,4095.0
249.04355311393732,4095.0
249.1232976913452,4095.0
249.2267770767212,4095.0
249.30758452415463,4095.0
249.3873779773712,4095.0
249.46813201904297,4095.0
249.54730701446533,4095.0
249.6283226013184,4095.0
249.70746326446533,4095.0
249.78732466697693,4095.0
249.86721897125244,4095.0
249.94860291481012,4095.0
