Temperatura,Umidade,Analogico,Hora,Sopro
26.6,93.0,4095.0,30.928521156311035,SEM SOPRO
26.6,93.0,4095.0,31.009395360946655,SEM SOPRO
26.6,93.0,4095.0,31.089651107788086,SEM SOPRO
26.6,93.0,4095.0,31.16941499710083,SEM SOPRO
26.6,93.0,4095.0,31.249837160110474,SEM SOPRO
26.6,93.0,4095.0,31.329177856445312,SEM SOPRO
26.6,93.0,4095.0,31.409719228744507,SEM SOPRO
26.6,93.0,4095.0,31.489618062973022,SEM SOPRO
26.6,93.0,4095.0,31.56925678253174,SEM SOPRO
26.6,93.0,4095.0,31.649173498153687,SEM SOPRO
26.6,93.0,4095.0,31.729804277420044,SEM SOPRO
26.6,93.0,4095.0,31.809530019760132,SEM SOPRO
26.6,93.0,4095.0,31.889696836471558,SEM SOPRO
26.6,93.0,4095.0,31.969181299209595,SEM SOPRO
26.6,93.0,4095.0,32.049551248550415,SEM SOPRO
26.6,93.0,4095.0,32.129656076431274,SEM SOPRO
26.6,93.0,4095.0,32.20976376533508,SEM SOPRO
26.6,93.0,4095.0,32.28973317146301,SEM SOPRO
26.6,93.0,4095.0,32.36938405036926,SEM SOPRO
26.6,93.0,4095.0,32.449090242385864,SEM SOPRO
26.5,93.0,4095.0,32.55450892448425,SEM SOPRO
26.5,93.0,4095.0,32.63459372520447,SEM SOPRO
26.5,93.0,4095.0,32.71414375305176,SEM SOPRO
26.5,93.0,4095.0,32.79426336288452,SEM SOPRO
26.5,93.0,4095.0,32.8747673034668,SEM SOPRO
26.5,93.0,4095.0,32.95460391044617,SEM SOPRO
26.5,93.0,4095.0,33.03396534919739,SEM SOPRO
26.5,93.0,4095.0,33.114630699157715,SEM SOPRO
26.5,93.0,4095.0,33.194594621658325,SEM SOPRO
26.5,93.0,4095.0,33.274510860443115,SEM SOPRO
26.5,93.0,4095.0,33.35465431213379,SEM SOPRO
26.5,93.0,4095.0,33.43436551094055,SEM SOPRO
26.5,93.0,4095.0,33.51470446586609,SEM SOPRO
26.5,93.0,4095.0,33.59475326538086,SEM SOPRO
26.5,93.0,4095.0,33.67459583282471,SEM SOPRO
26.5,93.0,4095.0,33.75466275215149,SEM SOPRO
26.5,93.0,4095.0,33.83384037017822,SEM SOPRO
26.5,93.0,4095.0,33.914310932159424,SEM SOPRO
