Temperatura,Umidade,Analogico,Hora
46.7,29.0,4095.0,822.0976228713989
46.7,29.0,4095.0,822.17809009552
46.7,29.0,4095.0,822.2579369544983
46.7,29.0,4095.0,822.3379111289978
46.7,29.0,4095.0,822.418009519577
46.7,29.0,4095.0,822.4980397224426
46.7,29.0,4095.0,822.578375339508
46.7,29.0,4095.0,822.6584537029266
46.7,29.0,4095.0,822.7387318611145
46.7,29.0,4095.0,822.8178222179413
46.7,29.0,4095.0,822.9187436103821
46.7,29.0,4095.0,823.0032455921173
46.7,29.0,4095.0,823.0830552577972
46.7,29.0,4095.0,823.162960767746
46.7,29.0,4095.0,823.2428090572357
46.7,29.0,4095.0,823.3228659629822
46.7,29.0,4095.0,823.4027924537659
46.7,29.0,4095.0,823.48291015625
46.7,29.0,4095.0,823.5630207061768
46.7,29.0,4095.0,823.6427080631256
46.7,29.0,4095.0,823.7228019237518
46.7,29.0,4095.0,823.8024914264679
46.7,29.0,4095.0,823.8828072547913
46.7,29.0,4095.0,823.9629299640656
46.7,29.0,4095.0,824.0429408550262
46.7,29.0,4095.0,824.1229140758514
46.7,29.0,4095.0,824.2027313709259
46.7,29.0,4095.0,824.2828528881073
46.7,29.0,4095.0,824.3628516197205
46.7,29.0,4095.0,824.4433054924011
46.7,29.0,4095.0,824.5227365493774
46.7,29.0,4095.0,824.6025907993317
46.7,29.0,4095.0,824.6831064224243
46.7,29.0,4095.0,824.762757062912
46.7,29.0,4095.0,824.8430252075195
46.3,29.0,4095.0,824.9478352069855
46.3,29.0,4095.0,825.0278301239014
46.3,29.0,4095.0,825.108747959137
46.3,29.0,4095.0,825.1879343986511
46.3,29.0,4095.0,825.2678241729736
46.3,29.0,4095.0,825.3479027748108
46.3,29.0,4095.0,825.4280047416687
46.3,29.0,4095.0,825.5074322223663
46.3,29.0,4095.0,825.5881173610687
46.3,29.0,4095.0,825.6679368019104
46.3,29.0,4095.0,825.7480881214142
46.3,29.0,4095.0,825.827853679657
46.3,29.0,4095.0,825.9078571796417
46.3,29.0,4095.0,825.9876456260681
46.3,29.0,4095.0,826.0687642097473
46.3,29.0,4095.0,826.1479735374451
46.3,29.0,4095.0,826.2287700176239
46.3,29.0,4095.0,826.3080520629883
46.3,29.0,4095.0,826.3879432678223
46.3,29.0,4095.0,826.4686977863312
46.3,29.0,4095.0,826.5477924346924
46.3,29.0,4095.0,826.6275506019592
46.3,29.0,4095.0,826.7079186439514
46.3,29.0,4095.0,826.7879066467285
46.3,29.0,4095.0,826.8687191009521
46.4,29.0,4095.0,826.9727118015289
46.4,29.0,4095.0,827.052609205246
46.4,29.0,4095.0,827.1327681541443
46.4,29.0,4095.0,827.2137911319733
46.4,29.0,4095.0,827.2928321361542
46.4,29.0,4095.0,827.3727946281433
46.4,29.0,4095.0,827.4528255462646
46.4,29.0,4095.0,827.5329034328461
46.4,29.0,4095.0,827.6130375862122
46.4,29.0,4095.0,827.6929376125336
46.4,29.0,4095.0,827.7734949588776
46.4,29.0,4095.0,827.8528919219971
46.4,29.0,4095.0,827.9334199428558
46.4,29.0,4095.0,828.0129137039185
46.4,29.0,4095.0,828.0933110713959
46.4,29.0,4095.0,828.1734192371368
46.4,29.0,4095.0,828.2532336711884
46.4,29.0,4095.0,828.3329503536224
46.4,29.0,4095.0,828.4128789901733
46.4,29.0,4095.0,828.492716550827
46.4,29.0,4095.0,828.5727865695953
46.4,29.0,4095.0,828.6528005599976
46.4,29.0,4095.0,828.7328219413757
46.4,29.0,4095.0,828.8129818439484
46.4,29.0,4095.0,828.892906665802
46.3,29.0,4095.0,828.9976763725281
46.3,29.0,4095.0,829.077428817749
46.3,29.0,4095.0,829.1587293148041
46.3,29.0,4095.0,829.2379462718964
46.3,29.0,4095.0,829.3179798126221
46.3,29.0,4095.0,829.398020029068
46.3,29.0,4095.0,829.4784405231476
46.3,29.0,4095.0,829.5579123497009
46.3,29.0,4095.0,829.637778043747
46.3,29.0,4095.0,829.7182393074036
46.3,29.0,4095.0,829.7978012561798
46.3,29.0,4095.0,829.8779027462006
46.3,29.0,4095.0,829.9577457904816
46.3,29.0,4095.0,830.0378868579865
46.3,29.0,4095.0,830.1178069114685
46.3,29.0,4095.0,830.1975853443146
46.3,29.0,4095.0,830.2777755260468
46.3,29.0,4095.0,830.3580520153046
46.3,29.0,4095.0,830.4379031658173
46.3,29.0,4095.0,830.5180914402008
46.3,29.0,4095.0,830.597944021225
46.3,29.0,4095.0,830.6778168678284
46.3,29.0,4095.0,830.7584908008575
46.3,29.0,4095.0,830.8380000591278
46.3,29.0,4095.0,830.9173777103424
45.9,30.0,4095.0,831.0226728916168
45.9,30.0,4095.0,831.1026194095612
45.9,30.0,4095.0,831.18292927742
45.9,30.0,4095.0,831.2628695964813
45.9,30.0,4095.0,831.3427665233612
45.9,30.0,4095.0,831.4228250980377
45.9,30.0,4095.0,831.5025591850281
45.9,30.0,4095.0,831.5825233459473
45.9,30.0,4095.0,831.6627342700958
45.9,30.0,4095.0,831.7428133487701
45.9,30.0,4095.0,831.8228237628937
45.9,30.0,4095.0,831.902969121933
45.9,30.0,4095.0,831.9829127788544
45.9,30.0,4095.0,832.0628228187561
45.9,30.0,4095.0,832.1427073478699
45.9,30.0,4095.0,832.2228076457977
45.9,30.0,4095.0,832.3024835586548
45.9,30.0,4095.0,832.3831460475922
45.9,30.0,4095.0,832.462776184082
45.9,30.0,4095.0,832.5422990322113
45.9,30.0,4095.0,832.6227948665619
45.9,30.0,4095.0,832.70201587677
45.9,30.0,4095.0,832.7829270362854
45.9,30.0,4095.0,832.8630230426788
45.9,30.0,4095.0,832.9430513381958
46.1,30.0,4095.0,833.0476748943329
46.1,30.0,4095.0,833.1279845237732
46.1,30.0,4095.0,833.2078831195831
46.1,30.0,4095.0,833.2878291606903
46.1,30.0,4095.0,833.3681488037109
46.1,30.0,4095.0,833.4481098651886
46.1,30.0,4095.0,833.5277352333069
46.1,30.0,4095.0,833.6079080104828
46.1,30.0,4095.0,833.687751531601
46.1,30.0,4095.0,833.768506526947
46.1,30.0,4095.0,833.847894191742
46.1,30.0,4095.0,833.9275085926056
46.1,30.0,4095.0,834.0077414512634
46.1,30.0,4095.0,834.0871057510376
46.1,30.0,4095.0,834.1679456233978
46.1,30.0,4095.0,834.2489852905273
46.1,30.0,4095.0,834.3280124664307
46.1,30.0,4095.0,834.4088909626007
46.1,30.0,4095.0,834.4876666069031
46.1,30.0,4095.0,834.5678899288177
46.1,30.0,4095.0,834.6479921340942
46.1,30.0,4095.0,834.7278680801392
46.1,30.0,4095.0,834.8078436851501
46.1,30.0,4095.0,834.8878297805786
46.1,30.0,4095.0,834.96848320961
46.1,30.0,4095.0,835.0691928863525
46.1,30.0,4095.0,835.152631521225
46.1,30.0,4095.0,835.2328820228577
46.1,30.0,4095.0,835.3128132820129
46.1,30.0,4095.0,835.392813205719
46.1,30.0,4095.0,835.4728553295135
46.1,30.0,4095.0,835.5528626441956
46.1,30.0,4095.0,835.6329319477081
46.1,30.0,4095.0,835.7129099369049
46.1,30.0,4095.0,835.792914390564
46.1,30.0,4095.0,835.8729457855225
46.1,30.0,4095.0,835.9526393413544
46.1,30.0,4095.0,836.0330655574799
46.1,30.0,4095.0,836.1128287315369
46.1,30.0,4095.0,836.1928646564484
46.1,30.0,4095.0,836.2728478908539
46.1,30.0,4095.0,836.3530533313751
46.1,30.0,4095.0,836.4328627586365
46.1,30.0,4095.0,836.5129008293152
46.1,30.0,4095.0,836.5929388999939
46.1,30.0,4095.0,836.6729326248169
46.1,30.0,4095.0,836.7530953884125
46.1,30.0,4095.0,836.832884311676
46.1,30.0,4095.0,836.9128677845001
46.1,30.0,4095.0,836.9928662776947
45.6,30.0,4095.0,837.0976655483246
45.6,30.0,4095.0,837.1780908107758
45.6,30.0,4095.0,837.2578117847443
45.6,30.0,4095.0,837.3379528522491
45.6,30.0,4095.0,837.4186677932739
45.6,30.0,4095.0,837.498538017273
45.6,30.0,4095.0,837.5779967308044
45.6,30.0,4095.0,837.6579728126526
45.6,30.0,4095.0,837.7378613948822
45.6,30.0,4095.0,837.8177509307861
45.6,30.0,4095.0,837.8980348110199
45.6,30.0,4095.0,837.9778950214386
45.6,30.0,4095.0,838.0579943656921
45.6,30.0,4095.0,838.1381025314331
45.6,30.0,4095.0,838.2178256511688
45.6,30.0,4095.0,838.297746181488
45.6,30.0,4095.0,838.3780148029327
45.6,30.0,4095.0,838.4579041004181
45.6,30.0,4095.0,838.5378868579865
45.6,30.0,4095.0,838.618043422699
45.6,30.0,4095.0,838.69802069664
45.6,30.0,4095.0,838.7778813838959
45.6,30.0,4095.0,838.8571321964264
45.6,30.0,4095.0,838.9378230571747
45.6,30.0,4095.0,839.0186281204224
45.4,30.0,4095.0,839.1230363845825
45.4,30.0,4095.0,839.202605009079
45.4,30.0,4095.0,839.2829034328461
45.4,30.0,4095.0,839.3630220890045
45.4,30.0,4095.0,839.442943572998
45.4,30.0,4095.0,839.5229127407074
45.4,30.0,4095.0,839.6025884151459
45.4,30.0,4095.0,839.6830039024353
45.4,30.0,4095.0,839.762809753418
45.4,30.0,4095.0,839.8427715301514
45.4,30.0,4095.0,839.9228901863098
45.4,30.0,4095.0,840.0033569335938
45.4,30.0,4095.0,840.0835072994232
45.4,30.0,4095.0,840.1630554199219
45.4,30.0,4095.0,840.2429792881012
45.4,30.0,4095.0,840.3228371143341
45.4,30.0,4095.0,840.4030432701111
45.4,30.0,4095.0,840.483024597168
45.4,30.0,4095.0,840.5629770755768
45.4,30.0,4095.0,840.643116235733
45.4,30.0,4095.0,840.7229104042053
45.4,30.0,4095.0,840.8030252456665
45.4,30.0,4095.0,840.8829717636108
45.4,30.0,4095.0,840.9640140533447
45.4,30.0,4095.0,841.0429413318634
45.2,30.0,4095.0,841.1475260257721
45.2,30.0,4095.0,841.2279272079468
45.2,30.0,4095.0,841.3078474998474
45.2,30.0,4095.0,841.3882999420166
45.2,30.0,4095.0,841.4676387310028
45.2,30.0,4095.0,841.5480532646179
45.2,30.0,4095.0,841.6280071735382
45.2,30.0,4095.0,841.7079870700836
45.2,30.0,4095.0,841.7879240512848
45.2,30.0,4095.0,841.8679094314575
45.2,30.0,4095.0,841.9489922523499
45.2,30.0,4095.0,842.0279314517975
45.2,30.0,4095.0,842.1084351539612
45.2,30.0,4095.0,842.1875455379486
45.2,30.0,4095.0,842.2681348323822
45.2,30.0,4095.0,842.3479359149933
45.2,30.0,4095.0,842.4280188083649
45.2,30.0,4095.0,842.5083034038544
45.2,30.0,4095.0,842.5884985923767
45.2,30.0,4095.0,842.6681406497955
45.2,30.0,4095.0,842.7479770183563
45.2,30.0,4095.0,842.8273050785065
45.2,30.0,4095.0,842.9077789783478
45.2,30.0,4095.0,842.9875645637512
45.2,30.0,4095.0,843.0689482688904
44.9,30.0,4095.0,843.1726665496826
44.9,30.0,4095.0,843.2519404888153
44.9,30.0,4095.0,843.333028793335
44.9,30.0,4095.0,843.4136371612549
44.9,30.0,4095.0,843.4929292201996
44.9,30.0,4095.0,843.5728838443756
44.9,30.0,4095.0,843.652756690979
44.9,30.0,4095.0,843.7326757907867
44.9,30.0,4095.0,843.8127596378326
44.9,30.0,4095.0,843.8930232524872
44.9,30.0,4095.0,843.9728355407715
44.9,30.0,4095.0,844.0529201030731
44.9,30.0,4095.0,844.1330733299255
44.9,30.0,4095.0,844.2135674953461
44.9,30.0,4095.0,844.2929248809814
44.9,30.0,4095.0,844.372917175293
44.9,30.0,4095.0,844.4525411128998
44.9,30.0,4095.0,844.5330345630646
44.9,30.0,4095.0,844.613121509552
44.9,30.0,4095.0,844.692864894867
44.9,30.0,4095.0,844.7730560302734
44.9,30.0,4095.0,844.8526933193207
44.9,30.0,4095.0,844.932904958725
44.9,30.0,4095.0,845.012766122818
44.9,30.0,4095.0,845.0930144786835
44.9,31.0,4095.0,845.1976990699768
44.9,31.0,4095.0,845.2778079509735
44.9,31.0,4095.0,845.3584957122803
44.9,31.0,4095.0,845.4382150173187
44.9,31.0,4095.0,845.5179913043976
44.9,31.0,4095.0,845.5981113910675
44.9,31.0,4095.0,845.6789360046387
44.9,31.0,4095.0,845.7584104537964
44.9,31.0,4095.0,845.8379793167114
44.9,31.0,4095.0,845.9179940223694
44.9,31.0,4095.0,845.998610496521
44.9,31.0,4095.0,846.0777463912964
44.9,31.0,4095.0,846.1577088832855
44.9,31.0,4095.0,846.2351953983307
44.9,31.0,4095.0,846.3178505897522
44.9,31.0,4095.0,846.3977098464966
44.9,31.0,4095.0,846.4780189990997
44.9,31.0,4095.0,846.5578463077545
44.9,31.0,4095.0,846.6385705471039
44.9,31.0,4095.0,846.7190754413605
44.9,31.0,4095.0,846.7983558177948
44.9,31.0,4095.0,846.8781678676605
44.9,31.0,4095.0,846.9580459594727
44.9,31.0,4095.0,847.0376870632172
44.9,31.0,4095.0,847.1186957359314
44.9,31.0,4095.0,847.223037481308
44.9,31.0,4095.0,847.3027858734131
44.9,31.0,4095.0,847.3830420970917
44.9,31.0,4095.0,847.4628167152405
44.9,31.0,4095.0,847.5425612926483
44.9,31.0,4095.0,847.6225004196167
44.9,31.0,4095.0,847.7027478218079
44.9,31.0,4095.0,847.7829852104187
44.9,31.0,4095.0,847.8629293441772
44.9,31.0,4095.0,847.9429447650909
44.9,31.0,4095.0,848.022748708725
44.9,31.0,4095.0,848.1024916172028
44.9,31.0,4095.0,848.183042049408
44.9,31.0,4095.0,848.2631425857544
44.9,31.0,4095.0,848.3428478240967
44.9,31.0,4095.0,848.422933101654
44.9,31.0,4095.0,848.5028553009033
44.9,31.0,4095.0,848.5830478668213
44.9,31.0,4095.0,848.6631894111633
44.9,31.0,4095.0,848.7430024147034
44.9,31.0,4095.0,848.8229422569275
44.9,31.0,4095.0,848.902726650238
44.9,31.0,4095.0,848.983074426651
44.9,31.0,4095.0,849.0628838539124
44.9,31.0,4095.0,849.142872095108
44.8,31.0,4095.0,849.2477686405182
44.8,31.0,4095.0,849.327963590622
44.8,31.0,4095.0,849.4080023765564
44.8,31.0,4095.0,849.4880132675171
44.8,31.0,4095.0,849.5690317153931
44.8,31.0,4095.0,849.6480264663696
44.8,31.0,4095.0,849.727944612503
44.8,31.0,4095.0,849.8088731765747
44.8,31.0,4095.0,849.8879661560059
44.8,31.0,4095.0,849.967545747757
44.8,31.0,4095.0,850.0481340885162
44.8,31.0,4095.0,850.1280682086945
44.8,31.0,4095.0,850.2086856365204
44.8,31.0,4095.0,850.287837266922
44.8,31.0,4095.0,850.368203163147
44.8,31.0,4095.0,850.4479429721832
44.8,31.0,4095.0,850.527859210968
44.8,31.0,4095.0,850.6077511310577
44.8,31.0,4095.0,850.6871576309204
44.8,31.0,4095.0,850.7679493427277
44.8,31.0,4095.0,850.8479099273682
44.8,31.0,4095.0,850.9274356365204
44.8,31.0,4095.0,851.0080454349518
44.8,31.0,4095.0,851.0879402160645
44.8,31.0,4095.0,851.1682331562042
44.6,31.0,4095.0,851.2727525234222
44.6,31.0,4095.0,851.3529887199402
44.6,31.0,4095.0,851.4330723285675
44.6,31.0,4095.0,851.5130815505981
44.6,31.0,4095.0,851.5928068161011
44.6,31.0,4095.0,851.6727290153503
44.6,31.0,4095.0,851.7531912326813
44.6,31.0,4095.0,851.832914352417
44.6,31.0,4095.0,851.9127449989319
44.6,31.0,4095.0,851.9922604560852
44.6,31.0,4095.0,852.0729374885559
44.6,31.0,4095.0,852.1521871089935
44.6,31.0,4095.0,852.2329623699188
44.6,31.0,4095.0,852.3130338191986
44.6,31.0,4095.0,852.3928349018097
44.6,31.0,4095.0,852.4729895591736
44.6,31.0,4095.0,852.5527095794678
44.6,31.0,4095.0,852.6330363750458
44.6,31.0,4095.0,852.712887763977
44.6,31.0,4095.0,852.792982339859
44.6,31.0,4095.0,852.8729929924011
44.6,31.0,4095.0,852.9528603553772
44.6,31.0,4095.0,853.0331876277924
44.6,31.0,4095.0,853.1130003929138
44.6,31.0,4095.0,853.1935362815857
44.2,31.0,4095.0,853.2979612350464
44.2,31.0,4095.0,853.3779678344727
44.2,31.0,4095.0,853.4584624767303
44.2,31.0,4095.0,853.5374071598053
44.2,31.0,4095.0,853.6181128025055
44.2,31.0,4095.0,853.69806599617
44.2,31.0,4095.0,853.7778041362762
44.2,31.0,4095.0,853.8578674793243
44.2,31.0,4095.0,853.9379620552063
44.2,31.0,4095.0,854.0178534984589
44.2,31.0,4095.0,854.0979211330414
44.2,31.0,4095.0,854.1778285503387
44.2,31.0,4095.0,854.2579383850098
44.2,31.0,4095.0,854.3379395008087
44.2,31.0,4095.0,854.4179921150208
44.2,31.0,4095.0,854.4980056285858
44.2,31.0,4095.0,854.5779709815979
44.2,31.0,4095.0,854.6579759120941
44.2,31.0,4095.0,854.7384419441223
44.2,31.0,4095.0,854.8186388015747
44.2,31.0,4095.0,854.8980631828308
44.2,31.0,4095.0,854.978080034256
44.2,31.0,4095.0,855.0580036640167
44.2,31.0,4095.0,855.1379685401917
44.2,31.0,4095.0,855.2182295322418
44.6,31.0,4095.0,855.3228833675385
44.6,31.0,4095.0,855.4026079177856
44.6,31.0,4095.0,855.4828872680664
44.6,31.0,4095.0,855.5630483627319
44.6,31.0,4095.0,855.6433382034302
44.6,31.0,4095.0,855.7231788635254
44.6,31.0,4095.0,855.8031189441681
44.6,31.0,4095.0,855.8830223083496
44.6,31.0,4095.0,855.9630062580109
44.6,31.0,4095.0,856.0428864955902
44.6,31.0,4095.0,856.1229195594788
44.6,31.0,4095.0,856.202867269516
44.6,31.0,4095.0,856.2828686237335
44.6,31.0,4095.0,856.3628199100494
44.6,31.0,4095.0,856.4428400993347
44.6,31.0,4095.0,856.5229961872101
44.6,31.0,4095.0,856.6029784679413
44.6,31.0,4095.0,856.6830639839172
44.6,31.0,4095.0,856.7634787559509
44.6,31.0,4095.0,856.8430194854736
44.6,31.0,4095.0,856.9229917526245
44.6,31.0,4095.0,857.0026845932007
44.6,31.0,4095.0,857.0831847190857
44.6,31.0,4095.0,857.1630439758301
44.6,31.0,4095.0,857.2430016994476
43.7,30.0,4095.0,857.3482720851898
43.7,30.0,4095.0,857.4277951717377
43.7,30.0,4095.0,857.5077011585236
43.7,30.0,4095.0,857.5881493091583
43.7,30.0,4095.0,857.668309211731
43.7,30.0,4095.0,857.7490525245667
43.7,30.0,4095.0,857.8279523849487
43.7,30.0,4095.0,857.9079904556274
43.7,30.0,4095.0,857.9878787994385
43.7,30.0,4095.0,858.0679800510406
43.7,30.0,4095.0,858.1475102901459
43.7,30.0,4095.0,858.2278578281403
43.7,30.0,4095.0,858.3081512451172
43.7,30.0,4095.0,858.3880410194397
43.7,30.0,4095.0,858.46839594841
43.7,30.0,4095.0,858.5481672286987
43.7,30.0,4095.0,858.628039598465
43.7,30.0,4095.0,858.7081227302551
43.7,30.0,4095.0,858.7878501415253
43.7,30.0,4095.0,858.8680155277252
43.7,30.0,4095.0,858.948000907898
43.7,30.0,4095.0,859.0269758701324
43.7,30.0,4095.0,859.1079835891724
43.7,30.0,4095.0,859.1878595352173
43.7,30.0,4095.0,859.2676451206207
43.7,30.0,4095.0,859.3681952953339
43.7,30.0,4095.0,859.4524054527283
43.7,30.0,4095.0,859.5322263240814
43.7,30.0,4095.0,859.6125116348267
43.7,30.0,4095.0,859.6918997764587
43.7,30.0,4095.0,859.772855758667
43.7,30.0,4095.0,859.8534841537476
43.7,30.0,4095.0,859.9330344200134
43.7,30.0,4095.0,860.0130336284637
43.7,30.0,4095.0,860.0930650234222
43.7,30.0,4095.0,860.1729612350464
43.7,30.0,4095.0,860.2527475357056
43.7,30.0,4095.0,860.3325114250183
43.7,30.0,4095.0,860.4131667613983
43.7,30.0,4095.0,860.492879152298
43.7,30.0,4095.0,860.5731127262115
43.7,30.0,4095.0,860.6525020599365
43.7,30.0,4095.0,860.7330808639526
43.7,30.0,4095.0,860.8130662441254
43.7,30.0,4095.0,860.8936777114868
43.7,30.0,4095.0,860.9730749130249
43.7,30.0,4095.0,861.0526416301727
43.7,30.0,4095.0,861.13276720047
43.7,30.0,4095.0,861.2129998207092
43.7,30.0,4095.0,861.2929666042328
43.7,30.0,4095.0,861.3978779315948
43.7,30.0,4095.0,861.4769155979156
43.7,30.0,4095.0,861.5581865310669
43.7,30.0,4095.0,861.637791633606
43.7,30.0,4095.0,861.7181129455566
43.7,30.0,4095.0,861.798101902008
43.7,30.0,4095.0,861.8780741691589
43.7,30.0,4095.0,861.9579870700836
43.7,30.0,4095.0,862.0377607345581
43.7,30.0,4095.0,862.1180260181427
43.7,30.0,4095.0,862.1982271671295
43.7,30.0,4095.0,862.2781534194946
43.7,30.0,4095.0,862.358015537262
43.7,30.0,4095.0,862.4379587173462
43.7,30.0,4095.0,862.5191602706909
43.7,30.0,4095.0,862.59796833992
43.7,30.0,4095.0,862.6784992218018
43.7,30.0,4095.0,862.757640838623
43.7,30.0,4095.0,862.8378534317017
43.7,30.0,4095.0,862.9188663959503
43.7,30.0,4095.0,862.9980621337891
43.7,30.0,4095.0,863.0780613422394
43.7,30.0,4095.0,863.1578917503357
43.7,30.0,4095.0,863.2379512786865
43.7,30.0,4095.0,863.318058013916
43.5,31.0,4095.0,863.4227769374847
43.5,31.0,4095.0,863.5027089118958
43.5,31.0,4095.0,863.5830748081207
43.5,31.0,4095.0,863.6628546714783
43.5,31.0,4095.0,863.7429082393646
43.5,31.0,4095.0,863.8229670524597
43.5,31.0,4095.0,863.9025967121124
43.5,31.0,4095.0,863.9830133914948
43.5,31.0,4095.0,864.0627148151398
43.5,31.0,4095.0,864.1431150436401
43.5,31.0,4095.0,864.2228181362152
43.5,31.0,4095.0,864.3028557300568
43.5,31.0,4095.0,864.3831560611725
43.5,31.0,4095.0,864.4631869792938
43.5,31.0,4095.0,864.5431234836578
43.5,31.0,4095.0,864.6229708194733
43.5,31.0,4095.0,864.7021856307983
43.5,31.0,4095.0,864.7825264930725
43.5,31.0,4095.0,864.8628251552582
43.5,31.0,4095.0,864.9429531097412
43.5,31.0,4095.0,865.0229799747467
43.5,31.0,4095.0,865.1027326583862
43.5,31.0,4095.0,865.1830031871796
43.5,31.0,4095.0,865.2631821632385
43.5,31.0,4095.0,865.3430619239807
42.9,30.0,4095.0,865.4478425979614
42.9,30.0,4095.0,865.527997970581
42.9,30.0,4095.0,865.6079344749451
42.9,30.0,4095.0,865.6883883476257
42.9,30.0,4095.0,865.7691795825958
42.9,30.0,4095.0,865.847897529602
42.9,30.0,4095.0,865.9279444217682
42.9,30.0,4095.0,866.0078468322754
42.9,30.0,4095.0,866.0885038375854
42.9,30.0,4095.0,866.1681115627289
42.9,30.0,4095.0,866.2479040622711
42.9,30.0,4095.0,866.3281486034393
42.9,30.0,4095.0,866.4080038070679
42.9,30.0,4095.0,866.4878876209259
42.9,30.0,4095.0,866.5682260990143
42.9,30.0,4095.0,866.6480286121368
42.9,30.0,4095.0,866.7280604839325
42.9,30.0,4095.0,866.8080699443817
42.9,30.0,4095.0,866.8878946304321
42.9,30.0,4095.0,866.9681453704834
42.9,30.0,4095.0,867.0481553077698
42.9,30.0,4095.0,867.1282358169556
42.9,30.0,4095.0,867.2080001831055
42.9,30.0,4095.0,867.2879722118378
42.9,30.0,4095.0,867.3681466579437
43.7,31.0,4095.0,867.46861577034
43.7,31.0,4095.0,867.5520496368408
43.7,31.0,4095.0,867.6330225467682
43.7,31.0,4095.0,867.7128536701202
43.7,31.0,4095.0,867.7929739952087
43.7,31.0,4095.0,867.8723828792572
43.7,31.0,4095.0,867.9529023170471
43.7,31.0,4095.0,868.0329964160919
43.7,31.0,4095.0,868.1125283241272
43.7,31.0,4095.0,868.1929399967194
43.7,31.0,4095.0,868.2728521823883
43.7,31.0,4095.0,868.3529229164124
43.7,31.0,4095.0,868.4330968856812
43.7,31.0,4095.0,868.5140645503998
43.7,31.0,4095.0,868.5934443473816
43.7,31.0,4095.0,868.6730215549469
43.7,31.0,4095.0,868.7530272006989
43.7,31.0,4095.0,868.8330099582672
43.7,31.0,4095.0,868.9131433963776
43.7,31.0,4095.0,868.992978811264
43.7,31.0,4095.0,869.0733816623688
43.7,31.0,4095.0,869.1532163619995
43.7,31.0,4095.0,869.2330403327942
43.7,31.0,4095.0,869.3131790161133
43.7,31.0,4095.0,869.3928866386414
42.9,30.0,4095.0,869.4979548454285
42.9,30.0,4095.0,869.5781772136688
42.9,30.0,4095.0,869.6576375961304
42.9,30.0,4095.0,869.7369115352631
42.9,30.0,4095.0,869.8174149990082
42.9,30.0,4095.0,869.8978989124298
42.9,30.0,4095.0,869.9779016971588
42.9,30.0,4095.0,870.0579693317413
42.9,30.0,4095.0,870.138073682785
42.9,30.0,4095.0,870.2188854217529
42.9,30.0,4095.0,870.2976675033569
42.9,30.0,4095.0,870.3780281543732
42.9,30.0,4095.0,870.458028793335
42.9,30.0,4095.0,870.5376353263855
42.9,30.0,4095.0,870.6174213886261
42.9,30.0,4095.0,870.6968381404877
42.9,30.0,4095.0,870.77787733078
42.9,30.0,4095.0,870.8578407764435
42.9,30.0,4095.0,870.9379587173462
42.9,30.0,4095.0,871.0187935829163
42.9,30.0,4095.0,871.0975768566132
42.9,30.0,4095.0,871.1780881881714
42.9,30.0,4095.0,871.2582483291626
42.9,30.0,4095.0,871.3378169536591
42.9,30.0,4095.0,871.4182984828949
43.4,31.0,4095.0,871.5182235240936
43.4,31.0,4095.0,871.6029059886932
43.4,31.0,4095.0,871.6830263137817
43.4,31.0,4095.0,871.7632102966309
43.4,31.0,4095.0,871.843866109848
43.4,31.0,4095.0,871.9231300354004
43.4,31.0,4095.0,872.0029866695404
43.4,31.0,4095.0,872.0830137729645
43.4,31.0,4095.0,872.1632120609283
43.4,31.0,4095.0,872.2431745529175
43.4,31.0,4095.0,872.32301902771
43.4,31.0,4095.0,872.4034700393677
43.4,31.0,4095.0,872.4825131893158
43.4,31.0,4095.0,872.5627369880676
43.4,31.0,4095.0,872.6429891586304
43.4,31.0,4095.0,872.7228965759277
43.4,31.0,4095.0,872.802502155304
43.4,31.0,4095.0,872.8830585479736
43.4,31.0,4095.0,872.9630620479584
43.4,31.0,4095.0,873.0429971218109
43.4,31.0,4095.0,873.1229860782623
43.4,31.0,4095.0,873.2026455402374
43.4,31.0,4095.0,873.2840375900269
43.4,31.0,4095.0,873.3625106811523
43.4,31.0,4095.0,873.4422681331635
43.1,31.0,4095.0,873.547614812851
43.1,31.0,4095.0,873.6279492378235
43.1,31.0,4095.0,873.7078771591187
43.1,31.0,4095.0,873.7879543304443
43.1,31.0,4095.0,873.8682844638824
43.1,31.0,4095.0,873.948450088501
43.1,31.0,4095.0,874.0281498432159
43.1,31.0,4095.0,874.1080441474915
43.1,31.0,4095.0,874.1879487037659
43.1,31.0,4095.0,874.2676634788513
43.1,31.0,4095.0,874.3481087684631
43.1,31.0,4095.0,874.4278891086578
43.1,31.0,4095.0,874.5080187320709
43.1,31.0,4095.0,874.5875489711761
43.1,31.0,4095.0,874.6690320968628
43.1,31.0,4095.0,874.748024225235
43.1,31.0,4095.0,874.8290710449219
43.1,31.0,4095.0,874.908459186554
43.1,31.0,4095.0,874.9880282878876
43.1,31.0,4095.0,875.0681545734406
43.1,31.0,4095.0,875.1482357978821
43.1,31.0,4095.0,875.2270693778992
43.1,31.0,4095.0,875.3077075481415
43.1,31.0,4095.0,875.3877005577087
43.1,31.0,4095.0,875.4686229228973
42.9,30.0,4095.0,875.568630695343
42.9,30.0,4095.0,875.6529855728149
42.9,30.0,4095.0,875.7329976558685
42.9,30.0,4095.0,875.8132033348083
42.9,30.0,4095.0,875.8930261135101
42.9,30.0,4095.0,875.9729135036469
42.9,30.0,4095.0,876.05295753479
42.9,30.0,4095.0,876.1330425739288
42.9,30.0,4095.0,876.212376832962
42.9,30.0,4095.0,876.2922465801239
