Temperatura,Umidade,Analogico,Hora,Sopro
23.9,84.0,4095.0,11.582355260848999,SEM SOPRO
23.9,84.0,4095.0,11.662364482879639,SEM SOPRO
23.9,84.0,4095.0,11.742785453796387,SEM SOPRO
23.9,84.0,4095.0,11.82232403755188,SEM SOPRO
23.9,84.0,4095.0,11.902274370193481,SEM SOPRO
23.9,84.0,4095.0,11.982581853866577,SEM SOPRO
23.9,84.0,4095.0,12.061971426010132,SEM SOPRO
23.9,84.0,4095.0,12.143372774124146,SEM SOPRO
23.9,84.0,4095.0,12.222843647003174,SEM SOPRO
23.9,84.0,4095.0,12.30272912979126,SEM SOPRO
23.9,84.0,4095.0,12.381852388381958,SEM SOPRO
23.9,84.0,4095.0,12.461949825286865,SEM SOPRO
23.9,84.0,4095.0,12.542414665222168,SEM SOPRO
23.9,84.0,4095.0,12.647528171539307,SEM SOPRO
23.9,84.0,4095.0,12.72718334197998,SEM SOPRO
23.9,84.0,4095.0,12.807835578918457,SEM SOPRO
23.9,84.0,4095.0,12.88787031173706,SEM SOPRO
23.9,84.0,4095.0,12.967782020568848,SEM SOPRO
23.9,84.0,4095.0,13.047242403030396,SEM SOPRO
23.9,84.0,4095.0,13.127923250198364,SEM SOPRO
23.9,84.0,4095.0,13.20777702331543,SEM SOPRO
23.9,84.0,4095.0,13.287596464157104,SEM SOPRO
23.9,84.0,4095.0,13.367420673370361,SEM SOPRO
23.9,84.0,4095.0,13.447333574295044,SEM SOPRO
23.9,84.0,4095.0,13.527865409851074,SEM SOPRO
23.9,84.0,4095.0,13.607563018798828,SEM SOPRO
23.9,84.0,4095.0,13.687755107879639,SEM SOPRO
23.9,84.0,4095.0,13.767463684082031,SEM SOPRO
23.9,84.0,4095.0,13.84738802909851,SEM SOPRO
23.9,84.0,4095.0,13.92775011062622,SEM SOPRO
23.9,84.0,4095.0,14.007859468460083,SEM SOPRO
23.9,84.0,4095.0,14.087838888168335,SEM SOPRO
23.9,84.0,4095.0,14.167463302612305,SEM SOPRO
23.9,84.0,4095.0,14.247796297073364,SEM SOPRO
23.9,84.0,4095.0,14.327556848526001,SEM SOPRO
23.9,84.0,4095.0,14.407808542251587,SEM SOPRO
23.9,84.0,4095.0,14.48753833770752,SEM SOPRO
23.9,84.0,4095.0,14.567800521850586,SEM SOPRO
24.0,84.0,4095.0,14.672322273254395,SEM SOPRO
24.0,84.0,4095.0,14.752926349639893,SEM SOPRO
24.0,84.0,4095.0,14.833024024963379,SEM SOPRO
24.0,84.0,4095.0,14.912391424179077,SEM SOPRO
24.0,84.0,4095.0,14.992749691009521,SEM SOPRO
24.0,84.0,4095.0,15.072819709777832,SEM SOPRO
24.0,84.0,4095.0,15.152212619781494,SEM SOPRO
24.0,84.0,4095.0,15.232775926589966,SEM SOPRO
24.0,84.0,4095.0,15.312068700790405,SEM SOPRO
24.0,84.0,4095.0,15.392763376235962,SEM SOPRO
24.0,84.0,4095.0,15.472803592681885,SEM SOPRO
24.0,84.0,4095.0,15.553430080413818,SEM SOPRO
24.0,84.0,4095.0,15.632361650466919,SEM SOPRO
24.0,84.0,4095.0,15.712290287017822,SEM SOPRO
24.0,84.0,4095.0,15.793903350830078,SEM SOPRO
24.0,84.0,4095.0,15.872674465179443,SEM SOPRO
24.0,84.0,4095.0,15.952783107757568,SEM SOPRO
24.0,84.0,4095.0,16.03231430053711,SEM SOPRO
24.0,84.0,4095.0,16.11262035369873,SEM SOPRO
24.0,84.0,4095.0,16.192702054977417,SEM SOPRO
24.0,84.0,4095.0,16.272801637649536,SEM SOPRO
24.0,84.0,4095.0,16.352790355682373,SEM SOPRO
24.0,84.0,4095.0,16.432183742523193,SEM SOPRO
24.0,84.0,4095.0,16.512857913970947,SEM SOPRO
24.0,84.0,4095.0,16.592774152755737,SEM SOPRO
23.9,84.0,4095.0,16.697354555130005,SEM SOPRO
23.9,84.0,4095.0,16.7774076461792,SEM SOPRO
23.9,84.0,4095.0,16.857852458953857,SEM SOPRO
23.9,84.0,4095.0,16.937448740005493,SEM SOPRO
23.9,84.0,4095.0,17.017597675323486,SEM SOPRO
23.9,84.0,4095.0,17.097233533859253,SEM SOPRO
23.9,84.0,4095.0,17.177554845809937,SEM SOPRO
23.9,84.0,4095.0,17.257771968841553,SEM SOPRO
23.9,84.0,4095.0,17.33764147758484,SEM SOPRO
23.9,84.0,4095.0,17.41738533973694,SEM SOPRO
23.9,84.0,4095.0,17.4975802898407,SEM SOPRO
23.9,84.0,4095.0,17.577849864959717,SEM SOPRO
23.9,84.0,4095.0,17.657596349716187,SEM SOPRO
23.9,84.0,4095.0,17.737762928009033,SEM SOPRO
23.9,84.0,4095.0,17.81769299507141,SEM SOPRO
23.9,84.0,4095.0,17.897576332092285,SEM SOPRO
23.9,84.0,4095.0,17.977553606033325,SEM SOPRO
23.9,84.0,4095.0,18.0573673248291,SEM SOPRO
23.9,84.0,4095.0,18.137774229049683,SEM SOPRO
23.9,84.0,4095.0,18.217719316482544,SEM SOPRO
23.9,84.0,4095.0,18.29761004447937,SEM SOPRO
23.9,84.0,4095.0,18.377694129943848,SEM SOPRO
23.9,84.0,4095.0,18.45787477493286,SEM SOPRO
23.9,84.0,4095.0,18.537779569625854,SEM SOPRO
23.9,84.0,4095.0,18.617459058761597,SEM SOPRO
24.0,84.0,4095.0,18.722299575805664,SEM SOPRO
24.0,84.0,4095.0,18.802777767181396,SEM SOPRO
24.0,84.0,4095.0,18.88177251815796,SEM SOPRO
24.0,84.0,4095.0,18.961703538894653,SEM SOPRO
24.0,84.0,4095.0,19.04236340522766,SEM SOPRO
24.0,84.0,4095.0,19.12268877029419,SEM SOPRO
24.0,84.0,4095.0,19.20266079902649,SEM SOPRO
